id,handle,title,old_len,new_len,old_desc,new_desc
9257763832058,carbon-fiber-telescopic-fishing-rod-pole-reel-combo-sea-saltwater-freshwater,Carbon Fiber Telescopic Fishing Rod Pole Reel Combo Sea Salt,160,109,Shop Carbon Fiber Telescopic Fishing Rod Pole Reel Combo Sea Saltwater Freshwater in the Automotive ,Shop Carbon Fiber Telescopic Fishing Rod Pole Reel Combo Sea Saltwater Freshwater in the Automotive category.
9257763864826,cardigan-for-cozy-evenings-your-favorite-piece-in-your-wardrobe,Cardigan for cozy evenings: your favorite piece in your ward,160,97,Shop Cardigan for cozy evenings: your favorite piece in your wardrobe in the Automotive category. Qu,Shop Cardigan for cozy evenings: your favorite piece in your wardrobe in the Automotive category.
9257763897594,carbon-steel-weed-brush-trimmer-1,Carbon Steel Brush Trimmer,160,118,"Shop Carbon Steel Brush Trimmer in the Automotive category. Quality construction, reliable performan","Shop Carbon Steel Brush Trimmer in the Automotive category. Quality construction, reliable performance, fast shipping."
9257763930362,card-shuffling-machine-electric-device,Card Shuffling Machine Electric Device,160,130,"Shop Card Shuffling Machine Electric Device in the Automotive category. Quality construction, reliab","Shop Card Shuffling Machine Electric Device in the Automotive category. Quality construction, reliable performance, fast shipping."
9257763995898,cargo-net-truck-bed-net,Cargo Net Truck Bed Net,160,119,"Shop Cargo Net Truck Bed Net in the Home & Kitchen category. Quality construction, reliable performa","Shop Cargo Net Truck Bed Net in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764028666,cargo-pants-with-pockets-for-women,Cargo Pants With Pockets For Women,160,126,"Shop Cargo Pants With Pockets For Women in the Automotive category. Quality construction, reliable p","Shop Cargo Pants With Pockets For Women in the Automotive category. Quality construction, reliable performance, fast shipping."
9257764061434,cargo-shorts-for-men,Cargo Shorts For Men,160,112,"Shop Cargo Shorts For Men in the Automotive category. Quality construction, reliable performance, fa","Shop Cargo Shorts For Men in the Automotive category. Quality construction, reliable performance, fast shipping."
9257764094202,cargo-pickup-truck-truck-bed-lights-60-inch-bed-light-strip,Cargo Pickup Truck Truck Bed Lights 60 Inch Bed Light Strip,160,155,Shop Cargo Pickup Truck Truck Bed Lights 60 Inch Bed Light Strip in the Home & Kitchen category. Qua,"Shop Cargo Pickup Truck Truck Bed Lights 60 Inch Bed Light Strip in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764126970,cargo-pants-for-men,Cargo Pants For Men,160,111,"Shop Cargo Pants For Men in the Automotive category. Quality construction, reliable performance, fas","Shop Cargo Pants For Men in the Automotive category. Quality construction, reliable performance, fast shipping."
9257764192506,carplay-android-auto-adapter-suitable-for-all-car-brands,Carplay Android Auto adapter-Suitable for all car brands,160,150,Shop Carplay＆ Android Auto adapter-Suitable for all car brands in the Electronics category. Quality ,"Shop Carplay＆ Android Auto adapter-Suitable for all car brands in the Electronics category. Quality construction, reliable performance, fast shipping."
9257764225274,cartoon-toy-bus-water-bottle-with-straw,Cartoon Toy Bus Water Bottle with Straw,160,133,"Shop Cartoon Toy Bus Water Bottle with Straw in the Toys & Games category. Quality construction, rel","Shop Cartoon Toy Bus Water Bottle with Straw in the Toys & Games category. Quality construction, reliable performance, fast shipping."
9257764258042,carved-stainless-steel-measuring-tape,Carved Stainless Steel Measuring Tape,160,129,"Shop Carved Stainless Steel Measuring Tape in the Automotive category. Quality construction, reliabl","Shop Carved Stainless Steel Measuring Tape in the Automotive category. Quality construction, reliable performance, fast shipping."
9257764290810,cashmere-jacket-with-button-details,Cashmere Jacket With Button Details,160,131,"Shop Cashmere Jacket With Button Details in the Home & Kitchen category. Quality construction, relia","Shop Cashmere Jacket With Button Details in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764323578,carpal-tunnel-adjustable-wrist-brace,Carpal Tunnel Adjustable Wrist Brace,160,127,"Shop Carpal Tunnel Adjustable Wrist Brace in the Furniture category. Quality construction, reliable ","Shop Carpal Tunnel Adjustable Wrist Brace in the Furniture category. Quality construction, reliable performance, fast shipping."
9257764356346,cashmere-winter-knitted-hat,Cashmere Winter Knitted Hat,160,123,"Shop Cashmere Winter Knitted Hat in the Home & Kitchen category. Quality construction, reliable perf","Shop Cashmere Winter Knitted Hat in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764389114,casual-and-elegant-dress-with-flora-print,Casual and elegant dress with flora print,160,137,"Shop Casual and elegant dress with flora print in the Home & Kitchen category. Quality construction,","Shop Casual and elegant dress with flora print in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764421882,cashmere-knit-mittens-winter-for-women,Cashmere Knit Mittens Winter for Women,160,134,"Shop Cashmere Knit Mittens Winter for Women in the Home & Kitchen category. Quality construction, re","Shop Cashmere Knit Mittens Winter for Women in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764454650,cassette-tape-to-usb-converter,Cassette Tape to USB Converter,160,123,"Shop Cassette Tape to USB Converter in the Electronics category. Quality construction, reliable perf","Shop Cassette Tape to USB Converter in the Electronics category. Quality construction, reliable performance, fast shipping."
9257764487418,cast-iron-manual-firewood-splitter,Cast Iron Manual Firewood Splitter,160,130,"Shop Cast Iron Manual Firewood Splitter in the Home & Kitchen category. Quality construction, reliab","Shop Cast Iron Manual Firewood Splitter in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764585722,casual-cotton-shirt-fashionable-fit,Casual Cotton Shirt - Fashionable Fit,160,133,"Shop Casual Cotton Shirt - Fashionable Fit in the Home & Kitchen category. Quality construction, rel","Shop Casual Cotton Shirt - Fashionable Fit in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764618490,casual-and-stylish-denim-jacket-for-women,Casual and Stylish Denim Jacket For Women,160,137,"Shop Casual and Stylish Denim Jacket For Women in the Home & Kitchen category. Quality construction,","Shop Casual and Stylish Denim Jacket For Women in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764651258,casual-corduroy-pants-for-women,Casual Corduroy Pants For Women,160,127,"Shop Casual Corduroy Pants For Women in the Home & Kitchen category. Quality construction, reliable ","Shop Casual Corduroy Pants For Women in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764684026,casual-baggy-jeans-for-women,Casual Baggy Jeans For Women,160,124,"Shop Casual Baggy Jeans For Women in the Home & Kitchen category. Quality construction, reliable per","Shop Casual Baggy Jeans For Women in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764716794,casual-high-waisted-womens-trousers,Casual High Waisted Women's Trousers,160,132,"Shop Casual High Waisted Women's Trousers in the Home & Kitchen category. Quality construction, reli","Shop Casual High Waisted Women's Trousers in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764782330,casual-summer-sandal,Casual Summer Sandal,160,116,"Shop Casual Summer Sandal in the Home & Kitchen category. Quality construction, reliable performance","Shop Casual Summer Sandal in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764815098,casual-knitted-waistcoat-with-button-placket,Casual knitted waistcoat with button placket,160,140,Shop Casual knitted waistcoat with button placket in the Home & Kitchen category. Quality constructi,"Shop Casual knitted waistcoat with button placket in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764847866,casual-ladies-dress,Casual Ladies Dress,160,115,"Shop Casual Ladies Dress in the Home & Kitchen category. Quality construction, reliable performance,","Shop Casual Ladies Dress in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257764880634,casual-stripe-cardigan,Casual Stripe Cardigan,160,114,"Shop Casual Stripe Cardigan in the Automotive category. Quality construction, reliable performance, ","Shop Casual Stripe Cardigan in the Automotive category. Quality construction, reliable performance, fast shipping."
9257764913402,casual-striped-womens-t-shirt,Casual Striped Women's T-shirt,160,126,"Shop Casual Striped Women's T-shirt in the Home & Kitchen category. Quality construction, reliable p","Shop Casual Striped Women's T-shirt in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257765011706,casual-womens-v-neck-t-shirt,Casual Women's V-neck T-shirt,160,125,"Shop Casual Women's V-neck T-shirt in the Home & Kitchen category. Quality construction, reliable pe","Shop Casual Women's V-neck T-shirt in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257765044474,cat-and-dog-steam-brush,Cat And Dog Steam Brush,160,117,"Shop Cat And Dog Steam Brush in the Pet Supplies category. Quality construction, reliable performanc","Shop Cat And Dog Steam Brush in the Pet Supplies category. Quality construction, reliable performance, fast shipping."
9257765077242,casual-winter-dress-for-women-with-round-neckline-and-warm-fabric,Casual Winter Dress For Women With Round Neckline and Warm F,160,102,Shop Casual Winter Dress For Women With Round Neckline and Warm Fabric in the Home & Kitchen categor,Shop Casual Winter Dress For Women With Round Neckline and Warm Fabric in the Home & Kitchen category.
9257765142778,cat-carrier-pouch,Cat Carrier Pouch,160,111,"Shop Cat Carrier Pouch in the Pet Supplies category. Quality construction, reliable performance, fas","Shop Cat Carrier Pouch in the Pet Supplies category. Quality construction, reliable performance, fast shipping."
9257765208314,cat-exercise-wheel,Cat Exercise Wheel,160,112,"Shop Cat Exercise Wheel in the Pet Supplies category. Quality construction, reliable performance, fa","Shop Cat Exercise Wheel in the Pet Supplies category. Quality construction, reliable performance, fast shipping."
9257765241082,self-adhesive-cat-furniture-scratch-protector-transparent,Cat Furniture Scratch Protector,160,125,"Shop Cat Furniture Scratch Protector in the Pet Supplies category. Quality construction, reliable pe","Shop Cat Furniture Scratch Protector in the Pet Supplies category. Quality construction, reliable performance, fast shipping."
9257765273850,cat-ear-protective-ring,Cat Ear Protective Ring,160,117,"Shop Cat Ear Protective Ring in the Pet Supplies category. Quality construction, reliable performanc","Shop Cat Ear Protective Ring in the Pet Supplies category. Quality construction, reliable performance, fast shipping."
